"uuid","image_uuid","id","user_defined_key","concept","alt_concept","image","group_of","height","occluded","observer","truncated","width","x","y","rejected","verified","verifier","verification_timestamp","created_timestamp","last_updated_timestamp","column1"
d8e611f6-442f-485e-a540-72b46fc5ab3b,"03c5b1f6-f0a3-4e1e-93be-0df54ca28350","",e208b98b-69fc-4540-d861-c79f1858c11e,Swiftia kofoidi,"","","",50,"",yolov5,"",50,91,322,false,false,"",,2023-09-14 20:22:01.756,2023-09-14 20:22:01.756,91
acf9a7a7-e24a-42f5-80d0-9a3bf7727ac4,"03d05d06-0475-46ab-a96a-cad5b257ea2a","","6f49ef5c-9a35-4442-d462-61865e58c11e",Heterochone calyx,"","","",141,"",yolov5,"",137,1113,937,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,92
b963c555-6603-4b6f-848f-a2b3650e49e6,"03d05d06-0475-46ab-a96a-cad5b257ea2a","","12e9944f-e0fe-4b5a-2c68-327e5e58c11e",Heterochone calyx,"","","",76,"",yolov5,"",80,1270,355,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,93
"98bf119c-21ba-4e26-ba23-2bacf2a31f3d","03d05d06-0475-46ab-a96a-cad5b257ea2a","","25b3798c-1894-44f0-0868-327e5e58c11e",Hexactinellida,"","","",74,"",gsainz,"",57,1727,771,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,94
"80ad05e3-7de1-4337-9c52-4851e6e91bbf","03d05d06-0475-46ab-a96a-cad5b257ea2a","","8306dcbf-e754-40cb-2868-327e5e58c11e",Heterochone calyx,"","","",77,"",yolov5,"",73,346,680,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,95
"28f6d202-9289-4e65-a65b-f5cfd856a76d","03d05d06-0475-46ab-a96a-cad5b257ea2a","","16658f0b-1613-42c7-2268-327e5e58c11e",Hexactinellida,"","","",73,"",yolov5,"",63,1505,932,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,96
"055eb075-2990-4e4e-be95-b2b51b0e278d","03d05d06-0475-46ab-a96a-cad5b257ea2a","","0d5c7a1e-92c5-4f20-1a68-327e5e58c11e",Heterochone calyx,"","","",43,"",yolov5,"",50,1250,624,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,97
"95c8e4e9-0512-47cb-967e-91989671b483","03d05d06-0475-46ab-a96a-cad5b257ea2a","","3e6aa1da-cd5e-4637-d062-61865e58c11e",Heterochone calyx,"","","",186,"",yolov5,"",207,893,514,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,98
cbba1b9d-d657-474a-9cd2-4eb5450b3132,"03d05d06-0475-46ab-a96a-cad5b257ea2a","","7d0208ef-cda6-47a1-2668-327e5e58c11e",Heterochone calyx,"","","",105,"",yolov5,"",89,396,803,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,99
"47106518-b2a6-4d6b-a0a5-090fad37b388","03d05d06-0475-46ab-a96a-cad5b257ea2a","","5159857a-bb75-4b46-726b-3e775e58c11e",Hexactinellida,"","","",59,"",gsainz,"",39,738,586,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,100
"55d319a5-f277-4ab0-b77b-995cedd73be4","03d05d06-0475-46ab-a96a-cad5b257ea2a","","99594ba9-4169-4e31-6c6b-3e775e58c11e",Porifera,"","","",32,"",yolov5,"",41,1529,910,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,101
"53084ede-bc8f-46a5-bf5d-84ee2f2f70e3","03d05d06-0475-46ab-a96a-cad5b257ea2a","","7f056d49-6346-4815-6e6b-3e775e58c11e",Heterochone calyx,"","","",64,"",gsainz,"",52,770,581,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,102
"680f400b-6ec0-4f14-8024-30c901a7e249","03d05d06-0475-46ab-a96a-cad5b257ea2a","","798c2725-cf7d-40ee-706b-3e775e58c11e",Heterochone calyx,"","","",248,"",yolov5,"",162,500,683,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,103
d5948ec7-8247-4906-98d0-5cf93a50fa9b,"03d05d06-0475-46ab-a96a-cad5b257ea2a","","6090ba1e-44cf-4101-766b-3e775e58c11e",Hexactinellida,"","","",110,"",yolov5,"",121,1673,486,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,104
ad6378a0-d9cd-4b8b-9a3e-33e7c6a40fa6,"03d05d06-0475-46ab-a96a-cad5b257ea2a","","37750ffe-8675-4a99-2e68-327e5e58c11e",Heterochone calyx,"","","",105,"",yolov5,"",82,1655,365,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,105
"5671018a-0963-4bea-b232-b04c5cf899a9","03d05d06-0475-46ab-a96a-cad5b257ea2a","",a0128e44-eaf4-491b-2a68-327e5e58c11e,Heterochone calyx,"","","",78,"",yolov5,"",75,1346,415,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,106
"1a3ce71b-5a9f-47c6-8cd1-6728dff6df78","03d05d06-0475-46ab-a96a-cad5b257ea2a","",ef4c52c2-7f3f-47d3-d262-61865e58c11e,Staurocalyptus,"","","",117,"",yolov5,"",100,1310,622,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,107
"8b4783a8-6e81-4b4f-a63e-dcea32c3ece9","03d05d06-0475-46ab-a96a-cad5b257ea2a","",ba0772dd-53ec-4ba5-746b-3e775e58c11e,Staurocalyptus,"","","",143,"",yolov5,"",202,199,932,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,108
"5df3d403-5ca5-49f9-9878-85022ed3021c","03d05d06-0475-46ab-a96a-cad5b257ea2a","","77348906-ea61-449f-1468-327e5e58c11e",Staurocalyptus,"","","",124,"",yolov5,"",69,451,720,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,109
"151b11a2-cdfd-4ade-ae04-e0cc803eb099","03d05d06-0475-46ab-a96a-cad5b257ea2a","","3f70c8da-1928-40f6-1e68-327e5e58c11e",Heterochone calyx,"","","",45,"",yolov5,"",55,845,664,false,false,"",,2023-09-14 20:20:02.782,2023-09-14 20:20:02.782,110
"99886988-7de8-46f1-a71d-7156042c8d2f","03f71fe5-a743-4e56-85a7-96189bb1e1cf","","76b3b08f-fc21-47fc-0667-7cb56a58c11e",Actiniaria,"","","",73,"",yolov5,"",62,1507,892,false,false,"",,2023-09-14 20:22:32.235,2023-09-14 20:22:32.235,111
"5834ca38-f6a6-40ea-8aae-1c5231b7c9db","03f71fe5-a743-4e56-85a7-96189bb1e1cf","","908efab4-fbaf-41c6-1067-7cb56a58c11e",Acanthascinae,"","","",514,"",gsainz,"",465,314,431,false,false,"",,2023-09-14 20:22:32.235,2023-09-14 20:22:32.235,112
"23cc6abe-cf51-4ef8-a177-64d04387864f","03f71fe5-a743-4e56-85a7-96189bb1e1cf","","71a58910-207d-4c4f-0c67-7cb56a58c11e",Actiniaria,"","","",68,"",lonny,"",82,784,1001,false,false,"",,2023-09-14 20:22:32.236,2023-09-14 20:22:32.236,113
d3eaf746-b5a6-4dc9-ba1c-5dec71a46100,"03f71fe5-a743-4e56-85a7-96189bb1e1cf","",aa6cb0e0-41eb-4d2f-0867-7cb56a58c11e,Actiniaria,"","","",40,"",yolov5,"",43,1785,78,false,false,"",,2023-09-14 20:22:32.236,2023-09-14 20:22:32.236,114
"505feba2-74aa-425c-a6b3-bbc7e8c32fa4","03f71fe5-a743-4e56-85a7-96189bb1e1cf","",f0ef7d1b-8c06-48e8-0e67-7cb56a58c11e,Actiniaria,"","","",238,"",yolov5,"",365,1173,283,false,false,"",,2023-09-14 20:22:32.236,2023-09-14 20:22:32.236,115
"9f94a33d-6167-421f-ab13-dcc43d414745","03fcbaf3-cb8f-40c1-96fa-90d36e3a93df","","82f70dfc-6750-4d4a-0962-45402858c11e",Lycenchelys,"","","",87,"",yolov5,"",55,1215,742,false,false,"",,2023-09-14 20:15:52.841,2023-09-14 20:15:52.841,116
d1a24487-7b26-4347-b674-75d2b3bc5d97,"03fcbaf3-cb8f-40c1-96fa-90d36e3a93df","",ca4e5ce5-c2a0-4006-0d62-45402858c11e,Scotoplanes,"","","",101,"",yolov5,"",83,586,322,false,false,"",,2023-09-14 20:15:52.841,2023-09-14 20:15:52.841,117
d3f25ef4-be5b-4179-9263-368802b9ec88,"03fcbaf3-cb8f-40c1-96fa-90d36e3a93df","",c8fbac88-c2f6-4ad9-0f62-45402858c11e,Scotoplanes,"","","",115,"",yolov5,"",107,1668,419,false,false,"",,2023-09-14 20:15:52.841,2023-09-14 20:15:52.841,118
"48f43a48-6abf-4a80-9a4d-a8a57311e7d3","03fcbaf3-cb8f-40c1-96fa-90d36e3a93df","",e1f1ace6-d82a-41a1-0b62-45402858c11e,Scotoplanes,"","","",45,"",yolov5,"",74,110,0,false,false,"",,2023-09-14 20:15:52.841,2023-09-14 20:15:52.841,119
"54ffce29-664f-43dc-b39b-ce271d279ba2","040452a9-3bf3-4c73-ba03-353cca8f0080","",a534f7f6-5802-44b0-a359-340f9a5b54ff,Anoplopoma fimbria,"","","",87,"",Connor Yee,"",75,1525,452,false,false,"",,2023-11-22 23:02:07.983,2023-11-22 23:02:07.983,120
b5584414-fb74-4713-81e9-3bdbef75f046,"0408e41f-1960-4670-8722-b3c6c1bf5934","",dcdafb9a-09b3-4c30-a260-05703558c11e,Strongylocentrotus fragilis,"","","",38,"",yolov5,"",58,40,211,false,false,"",,2023-09-14 20:14:59.197,2023-09-14 20:14:59.197,121
ed6d59d5-ef64-481a-90b6-8959a2eb8627,"0408e41f-1960-4670-8722-b3c6c1bf5934","","7260b065-a631-4a0d-6e6f-8a6f3558c11e",Strongylocentrotus fragilis,"","","",39,"",yolov5,"",44,846,42,false,false,"",,2023-09-14 20:14:59.197,2023-09-14 20:14:59.197,122
c91f87af-d234-4e6c-bbeb-3e3e9f260933,"0408e41f-1960-4670-8722-b3c6c1bf5934","","3900fa3e-24ab-4c06-9860-05703558c11e",Octopus rubescens,"","","",35,"",yolov5,"",40,1314,90,false,false,"",,2023-09-14 20:14:59.197,2023-09-14 20:14:59.197,123
"67ce670a-b731-434f-9bec-7972dd7c2d36","0408e41f-1960-4670-8722-b3c6c1bf5934","","31eb9c60-17f3-426e-9a60-05703558c11e",Strongylocentrotus fragilis,"","","",34,"",yolov5,"",48,1688,71,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,124
"6e90d1ac-fb62-4676-8acb-36a786cfb640","0408e41f-1960-4670-8722-b3c6c1bf5934","","3d3de490-cadf-4207-6a6f-8a6f3558c11e",Pennatula,"","","",58,"",lonny,"",52,805,624,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,125
"45b5569f-55d1-4df1-a19a-173ae9951442","0408e41f-1960-4670-8722-b3c6c1bf5934","",d1896c8d-a7ac-46b4-ac60-05703558c11e,Strongylocentrotus fragilis,"","","",62,"",yolov5,"",70,1334,616,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,126
"28c24da3-86fd-4687-ac91-222f2232b934","0408e41f-1960-4670-8722-b3c6c1bf5934","","79fd410c-ed8d-4341-6c6f-8a6f3558c11e",Strongylocentrotus fragilis,"","","",38,"",yolov5,"",44,299,229,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,127
"4ff2a04c-d1ac-4132-beee-df11904b734b","0408e41f-1960-4670-8722-b3c6c1bf5934","","37a4987e-20ab-4b2b-9660-05703558c11e",Strongylocentrotus fragilis,"","","",30,"",yolov5,"",37,937,48,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,128
"647092c3-b1ac-418d-8b4e-ad241c7c0a81","0408e41f-1960-4670-8722-b3c6c1bf5934","",a9d28ea2-0a0f-4804-a460-05703558c11e,Octopus rubescens,"","","",61,"",yolov5,"",71,225,609,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,129
ace328a9-6255-4a26-88f3-f677f528a745,"0408e41f-1960-4670-8722-b3c6c1bf5934","","7db9dede-f376-42bf-9060-05703558c11e",Strongylocentrotus fragilis,"","","",30,"",yolov5,"",37,817,106,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,130
"39cad26e-158e-41e9-90e8-c5936e72ed06","0408e41f-1960-4670-8722-b3c6c1bf5934","",d7d866b9-27b4-4b29-a660-05703558c11e,Strongylocentrotus fragilis,"","","",38,"",yolov5,"",48,767,322,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,131
"52bafb67-8a43-400d-98bb-1ac6b14d2955","0408e41f-1960-4670-8722-b3c6c1bf5934","","43e89991-b9a2-41fc-9e60-05703558c11e",Strongylocentrotus fragilis,"","","",35,"",yolov5,"",49,1608,21,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,132
"574d7c69-0fbd-45b9-bce4-c54652715099","0408e41f-1960-4670-8722-b3c6c1bf5934","",c6e93153-6b1e-40f5-9260-05703558c11e,Strongylocentrotus fragilis,"","","",33,"",yolov5,"",41,1228,131,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,133
"56e17c6b-450d-4e09-9598-e81e002d0373","0408e41f-1960-4670-8722-b3c6c1bf5934","",dc427b8d-43f8-4486-a060-05703558c11e,Strongylocentrotus fragilis,"","","",33,"",yolov5,"",40,1023,30,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,134
"8f2b97be-e222-46c8-96e3-93b6bb3c68ee","0408e41f-1960-4670-8722-b3c6c1bf5934","","3742ff74-8cd5-4471-aa60-05703558c11e",Strongylocentrotus fragilis,"","","",61,"",yolov5,"",81,82,856,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,135
"6363b130-b9bb-4d83-b5eb-191d79e7673b","0408e41f-1960-4670-8722-b3c6c1bf5934","","91af2d47-a53a-441f-ae60-05703558c11e",Octopus rubescens,"","","",66,"",yolov5,"",78,909,715,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,136
"8e7755dd-2abd-461e-ad94-4184b9c4d54f","0408e41f-1960-4670-8722-b3c6c1bf5934","","9056633e-3505-4d1d-a860-05703558c11e",Strongylocentrotus fragilis,"","","",61,"",yolov5,"",67,1444,725,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,137
e8b5aba3-6dc0-4e3e-98e1-e8d1c17d3b7e,"0408e41f-1960-4670-8722-b3c6c1bf5934","","9149c85b-5dd4-47ca-9460-05703558c11e",Strongylocentrotus fragilis,"","","",44,"",yolov5,"",47,1873,191,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,138
ece8a18a-d2f6-45bc-a207-aaca5bfbec7f,"0408e41f-1960-4670-8722-b3c6c1bf5934","","0d274512-5105-4d90-9c60-05703558c11e",Strongylocentrotus fragilis,"","","",32,"",yolov5,"",39,740,47,false,false,"",,2023-09-14 20:14:59.200,2023-09-14 20:14:59.200,139
ee09a3c6-762d-49bf-913a-b08a0a609379,"041984f0-997f-4d80-9e64-1d90317ee4d4","",faa303f3-671b-4d25-e26b-83546e58c11e,Hexactinellida,"","","",157,"",yolov5,"",112,1607,345,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,140
c87eaa27-80de-4254-b0fc-6267446fae65,"041984f0-997f-4d80-9e64-1d90317ee4d4","","651f5324-96e9-4db1-de6b-83546e58c11e",Heterochone calyx,"","","",267,"",yolov5,"",481,754,518,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,141
b31e1c50-043e-425a-be72-c1ab054f97d7,"041984f0-997f-4d80-9e64-1d90317ee4d4","",c54d28e1-57f7-414b-e66b-83546e58c11e,Heterochone calyx,"","","",131,"",yolov5,"",271,337,756,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,142
"8d18656a-5ad8-4b52-8489-64f61644e26b","041984f0-997f-4d80-9e64-1d90317ee4d4","","9fb81bf8-20aa-4850-e46b-83546e58c11e",Staurocalyptus,"","","",81,"",yolov5,"",72,1293,555,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,143
"5e7f4f46-3abc-42aa-bb7b-ec129cbd770e","041984f0-997f-4d80-9e64-1d90317ee4d4","","53d0ca67-6a73-4320-5c6d-76526e58c11e",Hexactinellida,"","","",111,"",yolov5,"",80,736,98,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,144
"1883c730-8919-4d5d-9b4a-00df01cb4a83","041984f0-997f-4d80-9e64-1d90317ee4d4","",db726ec6-cfe7-45e1-e06b-83546e58c11e,Heterochone calyx,"","","",140,"",yolov5,"",77,1532,344,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,145
ca61c0a9-911e-4925-84f6-d29bae3033ab,"041984f0-997f-4d80-9e64-1d90317ee4d4","",efca7db9-eacf-4911-dc6b-83546e58c11e,Heterochone calyx,"","","",172,"",yolov5,"",150,527,144,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,146
a9638a54-81f3-489c-bf38-51f12c69f507,"041984f0-997f-4d80-9e64-1d90317ee4d4","",cb887ad9-14a8-44d7-d86b-83546e58c11e,Staurocalyptus,"","","",133,"",yolov5,"",94,637,337,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,147
"99e42904-2909-4dbb-b1d8-ca764bb85021","041984f0-997f-4d80-9e64-1d90317ee4d4","","3ed6ec96-2c99-4e5d-e86b-83546e58c11e",Staurocalyptus,"","","",115,"",yolov5,"",88,684,32,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,148
"8e8373f0-aade-46a4-94bc-32d354468f6b","041984f0-997f-4d80-9e64-1d90317ee4d4","","6e3b1c20-01c7-4ac5-606d-76526e58c11e",Staurocalyptus,"","","",110,"",yolov5,"",82,752,438,false,false,"",,2023-09-14 20:15:26.178,2023-09-14 20:15:26.178,149
f594d35d-cf98-4021-b051-e1863bb24e61,"042636e3-5392-4fbe-8558-fc9d92c540d6","","3a546933-03f7-4479-db6c-8dfeb7b8b71e",Antimora microlepis,"","","",50,"",master@mbari.org,"",121,114,351,false,false,"",,2021-09-29 21:23:46.460,2021-11-01 17:17:51.989,150
"7ae8f6d4-dea6-47d7-a0fa-7d495b219bd2","042636e3-5392-4fbe-8558-fc9d92c540d6","","1ec0ffd7-ede1-4466-0d63-3891b8b8b71e",Caridea,"","","",12,"",master@mbari.org,"",24,77,326,false,false,"",,2021-09-29 21:23:46.460,2021-11-01 17:17:51.991,151
"1def1694-911b-40c8-a567-84d5f7c15a2b","042636e3-5392-4fbe-8558-fc9d92c540d6","","15816200-b265-4940-9d6c-931ab9b8b71e",Caridea,"","","",20,"",master@mbari.org,"",18,548,445,false,false,"",,2021-09-29 21:23:46.460,2021-11-01 17:17:51.991,152
"5defa077-4d80-45ab-9b24-c30240e81f0d","042636e3-5392-4fbe-8558-fc9d92c540d6","","2f932cc9-0fab-48f0-2266-dcfcb8b8b71e",Caridea,"","","",19,"",master@mbari.org,"",32,619,408,false,false,"",,2021-09-29 21:23:46.460,2021-11-01 17:17:51.992,153
"976a5557-3978-4a2e-a4bb-b68fa68f0c54","0434b6af-efd0-402f-88f6-c0198df93c5e","","",Coryphaenoides,"","","",516,"",joost@mbari.org,"",1211,236,188,false,false,"",,2022-10-31 14:45:54.174,2025-05-02 05:33:35.677,154
"247dddad-12b5-4147-bebc-975a24d77175","0463d802-5e43-45cb-8114-e5b9301ed7bd","",ea4f2b2f-24c0-4270-e560-aebd82e7b21e,Strongylocentrotus fragilis,"","","",33,"",master@mbari.org,"",47,585,32,false,false,"",,2021-09-29 21:18:45.524,2021-11-01 17:32:57.649,155
"5b643065-7864-4b93-8164-5d937d955f60","0463d802-5e43-45cb-8114-e5b9301ed7bd","","1b40c63c-3db9-4d29-9b67-98887cc5aa1e",Strongylocentrotus fragilis,"","","",40,"",master@mbari.org,"",58,417,287,false,false,"",,2021-09-29 21:18:45.524,2021-11-01 17:32:57.649,156
"6f76e312-deb1-4830-8fe2-4a9552cb28ba","0463d802-5e43-45cb-8114-e5b9301ed7bd","","5eef3a8e-506f-4773-c467-715582e7b21e",Strongylocentrotus fragilis,"","","",33,"",master@mbari.org,"",45,26,112,false,false,"",,2021-09-29 21:18:45.524,2021-11-01 17:32:57.654,157
e8b0289d-4355-41dd-8c10-cc23c2c3cd68,"0463d802-5e43-45cb-8114-e5b9301ed7bd","",dbadeab5-5ee3-4a5b-476b-057988e7b21e,Sebastes diploproa,"","","",94,"",master@mbari.org,"",59,627,6,false,false,"",,2021-09-29 21:18:45.525,2021-11-01 17:32:57.653,158
"10b3aaff-e59b-41cf-948d-647a6fbf4719","0463d802-5e43-45cb-8114-e5b9301ed7bd","","084f6687-9523-4dd7-d56e-839882e7b21e",Strongylocentrotus fragilis,"","","",28,"",master@mbari.org,"",32,458,13,false,false,"",,2021-09-29 21:18:45.525,2021-11-01 17:32:57.657,159
"0c199e0a-a68a-4e6a-8118-651f8c2941db","04ba3efc-e6a2-4d8e-9b64-16262e0a75a7","","45caa525-f0f0-442f-a069-cd731a58c11e",Antipatharia,"","","",104,"",gsainz,"",88,458,239,false,false,"",,2023-09-14 20:20:31.086,2023-09-14 20:20:31.086,160
"95c1bd1b-fffe-4a63-b740-d346ec251fa2","04ba3efc-e6a2-4d8e-9b64-16262e0a75a7","",ac108ead-4484-4d62-a669-cd731a58c11e,Asteroidea,"","","",19,"",yolov5,"",22,564,211,false,false,"",,2023-09-14 20:20:31.086,2023-09-14 20:20:31.086,161
"4f411388-dd29-4242-9c78-694aa44dadfe","04ba3efc-e6a2-4d8e-9b64-16262e0a75a7","","131ddb41-0cb5-4433-a469-cd731a58c11e",Asteroidea,"","","",17,"",yolov5,"",22,206,313,false,false,"",,2023-09-14 20:20:31.086,2023-09-14 20:20:31.086,162
"771347d9-cdf5-4690-8cd8-aa6f9fae4e68","04d45bda-34d6-483a-af34-ddc8259370f6","","768a0544-03cc-4008-bb6f-70e6f180d11e",Crinoidea,"","","",68,"",yolov5,"",84,342,186,false,false,"",,2023-09-14 20:23:02.331,2023-09-14 20:23:02.331,163
"0c47f715-0712-4b1b-b6da-2dd5d7c6652d","04d45bda-34d6-483a-af34-ddc8259370f6","","0ab9d563-e574-4e89-0c66-34a1f180d11e",Crinoidea,"","","",102,"",yolov5,"",88,163,100,false,false,"",,2023-09-14 20:23:02.331,2023-09-14 20:23:02.331,164
a3ae1ed0-e22c-4c3c-8dc9-8c1bb5d92ff9,"04d45bda-34d6-483a-af34-ddc8259370f6","","5a180c25-0346-48ca-0d60-a2992058c11e",equipment,"","","",342,"",gsainz,"",508,22,73,false,false,"",,2023-09-14 20:23:02.331,2023-09-14 20:23:02.331,165
"175874a6-8e8e-48e4-8528-7a27ce066451","04e126f7-02c9-41e5-b38f-ae7121d57459","","9984fb05-fc63-4c46-9b6d-0428ba67b61e",Psychrolutes phrictus,"","","",56,"",master@mbari.org,"",112,446,238,false,false,"",,2021-09-29 21:21:00.209,2021-11-01 17:25:23.275,166
ffba4c74-038d-4ed3-ab0e-9ee533f2c9b0,"05253653-2c15-4ba3-9d23-7556c9afe17f","","9387f82b-498a-4fea-c367-0e753c58c11e",Ophiuroidea,"","","",70,"",yolov5,"",88,101,429,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,167
ee6833fa-12a5-477d-8d97-dd12f5c6c6b7,"05253653-2c15-4ba3-9d23-7556c9afe17f","","75c3f788-3559-4ba6-436e-e2753c58c11e",Ophiuroidea,"","","",134,"",yolov5,"",141,745,184,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,168
"7262afcb-7202-4267-babe-fee34d890cbe","05253653-2c15-4ba3-9d23-7556c9afe17f","",d52c4449-652d-47ac-396e-e2753c58c11e,Tunicata,"","","",41,"",yolov5,"",42,32,72,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,169
b41128be-680b-4409-b387-31b2e662298a,"05253653-2c15-4ba3-9d23-7556c9afe17f","",fb8f9eb1-7002-4012-3f6e-e2753c58c11e,Ophiuroidea,"","","",111,"",yolov5,"",218,1492,70,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,170
"1a06c8a3-202b-4815-abff-932742c6475f","05253653-2c15-4ba3-9d23-7556c9afe17f","","61fc45df-3cf0-41cf-1f6c-f7b97fe1cd1e",Ophiuroidea,"","","",55,"",gsainz,"",87,1610,507,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,171
"29c41008-ef4f-4c35-84a5-47eee24daba4","05253653-2c15-4ba3-9d23-7556c9afe17f","","844a1d69-cfee-4f7d-3b6e-e2753c58c11e",Latrunculia (Latrunculia) austini,"","","",33,"",lonny,"",39,531,424,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,172
"5ead7821-1681-430c-b6ce-e74bab5ad065","05253653-2c15-4ba3-9d23-7556c9afe17f","","9792bf26-9a49-4a9f-456e-e2753c58c11e",Ophiuroidea,"","","",193,"",yolov5,"",143,683,417,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,173
c81f8a10-cbfe-4773-bb42-e21e3cb7af8c,"05253653-2c15-4ba3-9d23-7556c9afe17f","",a925bab0-c3d5-4e5e-bf67-0e753c58c11e,Ophiuroidea,"","","",86,"",yolov5,"",82,95,938,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,174
ed091778-43ad-4d3c-a30d-b44dc80088db,"05253653-2c15-4ba3-9d23-7556c9afe17f","","4d56f23d-07aa-46fd-bb69-8e177fe1cd1e",Ophiuroidea,"","","",104,"",gsainz,"",145,1259,2,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,175
f8b2e551-0245-4580-ab9b-7ab248d8eaf7,"05253653-2c15-4ba3-9d23-7556c9afe17f","",c21a9b0d-62ac-447c-416e-e2753c58c11e,Ophiuroidea,"","","",79,"",yolov5,"",98,534,258,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,176
"619be61e-470b-4f8e-87a3-9e754d39dbc4","05253653-2c15-4ba3-9d23-7556c9afe17f","","10dd3ff8-09ce-44cd-0d62-606b7fe1cd1e",Ophiuroidea,"","","",118,"",gsainz,"",144,1444,215,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,177
"2179aa1e-3d0a-4a68-b540-cde14fbb512d","05253653-2c15-4ba3-9d23-7556c9afe17f","",a563ecc6-a3df-4d6a-476e-e2753c58c11e,Ophiuroidea,"","","",211,"",yolov5,"",227,835,434,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,178
"129e1a6c-c555-458d-8990-8d61d70e1251","05253653-2c15-4ba3-9d23-7556c9afe17f","",dd52b771-87c0-42ba-3d6e-e2753c58c11e,Ophiuroidea,"","","",79,"",yolov5,"",98,1491,994,false,false,"",,2023-09-14 20:13:41.658,2023-09-14 20:13:41.658,179
"175b182e-6d28-4b36-b2df-5cc27687a6d7","054798c9-469b-4c84-9049-52ca35d44f31","","1852851f-2d2b-4d19-a63f-623c1d143db2",Anoplopoma fimbria,"","","",92,"",Connor Yee,"",787,630,1108,false,false,"",,2023-11-22 23:02:08.650,2023-11-22 23:02:08.650,180
"503e2406-8687-44d0-8ac7-a690415592e4","05d8675d-d36d-4008-8f1e-96c6ba6817ae","","1a8bd826-a8ab-45a7-0e61-c3bb9ea6c11e",Gonatus onyx,"","","",356,"",master@mbari.org,"",604,53,3,false,false,"",,2021-09-29 21:19:48.330,2021-11-01 17:28:52.618,181
